State,County,Year,Days_with_AQI,Good_Days,Moderate_Days,Unhealthy_Sensitive_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,90th_Percentile_AQI,Median_AQI,Latitude,Longitude
Montana,Lincoln,2000,360,295,58,7,0,0,0,128,69,25,48.391545,-115.553309
Montana,Missoula,2000,366,312,43,9,1,1,0,229,61,24,47.17563,-113.476182
Montana,Powell,2000,61,59,2,0,0,0,0,64,31,13,47.122091,-113.155326
Montana,Ravalli,2000,356,312,30,4,9,1,0,250,62,17,45.859686,-114.001032
Montana,Roosevelt,2000,52,51,1,0,0,0,0,54,35,13,48.30795,-105.102866
Montana,Rosebud,2000,366,323,43,0,0,0,0,92,52,24,45.648328,-106.557247
Montana,Sanders,2000,151,133,18,0,0,0,0,93,52,20,47.954771,-115.671925
Montana,Sheridan,2000,92,90,2,0,0,0,0,61,28,14,48.487054,-104.476346
Montana,Silver Bow,2000,366,324,36,3,3,0,0,191,55,22,46.002602,-112.501247
Montana,Yellowstone,2000,366,156,172,37,1,0,0,153,101,57,45.806311,-108.425978
Nebraska,Cass,2000,164,117,46,1,0,0,0,109,60,33,40.865557,-96.146955
Nebraska,Douglas,2000,366,185,172,9,0,0,0,131,79,50,41.316675,-95.946404
Nebraska,Hall,2000,110,80,29,1,0,0,0,112,62,31,40.915555,-98.378888
Nebraska,Lancaster,2000,366,318,48,0,0,0,0,93,55,32,40.55476,-96.78035
Nebraska,Sarpy,2000,81,57,24,0,0,0,0,84,65,35,41.133294,-95.956103
Nebraska,Scotts Bluff,2000,96,93,3,0,0,0,0,71,43,24,41.875556,-103.658056
Nebraska,Washington,2000,91,67,24,0,0,0,0,95,62,36,41.551211,-96.146175
Nevada,Carson City,2000,366,281,85,0,0,0,0,97,67,44,39.1447,-119.7661
Nevada,Clark,2000,366,78,232,54,1,0,1,404,112,67,36.569333,-115.676651
Nevada,Douglas,2000,366,252,109,5,0,0,0,140,77,45,38.897557,-119.732507
Nevada,Elko,2000,243,233,10,0,0,0,0,66,43,17,41.892499,-115.427015
Nevada,Washoe,2000,366,231,132,3,0,0,0,107,78,47,39.645264,-119.840025
Nevada,White Pine,2000,349,235,102,12,0,0,0,129,84,45,39.00512,-114.21593
New Hampshire,Belknap,2000,15,11,4,0,0,0,0,76,72,37,43.566122,-71.496335
New Hampshire,Cheshire,2000,344,298,45,0,1,0,0,166,57,32,42.930521,-72.272332
New Hampshire,Coos,2000,366,255,93,18,0,0,0,126,80,37,44.308132,-71.217639
New Hampshire,Grafton,2000,365,349,15,1,0,0,0,122,46,33,43.944519,-71.700788
New Hampshire,Hillsborough,2000,366,284,77,4,1,0,0,161,67,37,42.86183,-71.878626
New Hampshire,Merrimack,2000,364,256,62,44,2,0,0,177,107,31,43.2185,-71.5145
New Hampshire,Rockingham,2000,366,301,61,4,0,0,0,136,59,35,42.862531,-71.38014
New Jersey,Atlantic,2000,362,279,69,11,3,0,0,185,74,37,39.36326,-74.431
New Jersey,Bergen,2000,366,283,70,12,1,0,0,159,77,31,40.85355,-73.96618
New Jersey,Camden,2000,366,206,125,25,7,3,0,217,100,47,39.989036,-75.050008
New Jersey,Cumberland,2000,366,294,52,16,2,2,0,208,80,34,39.422273,-75.025204
New Jersey,Essex,2000,358,218,135,4,1,0,0,156,73,46,40.720989,-74.192892
New Jersey,Gloucester,2000,366,244,93,21,5,3,0,219,93,41,39.800339,-75.212119
New Jersey,Hudson,2000,366,206,141,15,4,0,0,195,87,47,40.725413,-74.052293
New Jersey,Hunterdon,2000,366,300,41,17,7,1,0,201,80,34,40.515262,-74.806671
New Jersey,Mercer,2000,366,250,88,16,9,3,0,216,90,41,40.3125,-74.8729
New Jersey,Middlesex,2000,366,249,90,18,8,1,0,207,84,42,40.462182,-74.429439
New Jersey,Monmouth,2000,366,313,38,10,4,1,0,214,67,28,40.277647,-74.0051
New Jersey,Morris,2000,366,257,88,15,5,1,0,209,81,41,40.787628,-74.676301
New Jersey,Ocean,2000,273,169,70,24,6,4,0,227,105,44,39.994908,-74.170447
New Jersey,Passaic,2000,251,167,68,15,1,0,0,179,86,43,41.058617,-74.255544
New Jersey,Union,2000,366,116,227,22,1,0,0,162,93,60,40.603943,-74.276174
New Jersey,Warren,2000,104,52,49,3,0,0,0,126,76,52,40.92458,-75.067815
New Mexico,Bernalillo,2000,366,138,196,32,0,0,0,147,100,55,35.19324,-106.613815
New Mexico,Catron,2000,71,67,4,0,0,0,0,77,36,15,33.220502,-108.235719
New Mexico,Chaves,2000,149,142,7,0,0,0,0,76,41,26,33.459914,-104.404711
New Mexico,Dona Ana,2000,366,110,211,38,7,0,0,187,105,66,32.322037,-106.768337
New Mexico,Eddy,2000,366,261,100,5,0,0,0,115,71,43,32.1783,-104.4406
New Mexico,Lea,2000,131,122,9,0,0,0,0,59,46,26,32.726656,-103.122917
New Mexico,Los Alamos,2000,101,100,1,0,0,0,0,66,21,12,35.804193,-106.298639
New Mexico,Luna,2000,51,51,0,0,0,0,0,36,28,15,32.2558,-107.7227
New Mexico,Rio Arriba,2000,45,45,0,0,0,0,0,39,18,8,36.013945,-106.845299
New Mexico,San Juan,2000,366,160,118,85,3,0,0,165,121,57,36.8071,-108.69523
New Mexico,Sandoval,2000,366,197,158,11,0,0,0,133,93,49,35.299484,-106.548914
New Mexico,Santa Fe,2000,365,364,1,0,0,0,0,54,25,13,35.61975,-106.07968
New Mexico,Socorro,2000,70,70,0,0,0,0,0,45,29,17,33.869593,-106.852584
New Mexico,Taos,2000,218,217,1,0,0,0,0,54,36,23,36.58544,-105.452563
New Mexico,Valencia,2000,362,238,120,4,0,0,0,112,77,45,34.8147,-106.7396
New York,Albany,2000,359,280,75,3,1,0,0,159,68,35,42.640931,-73.756511
New York,Bronx,2000,366,125,215,24,2,0,0,195,95,58,40.8679,-73.87809
New York,Chautauqua,2000,366,145,134,70,16,1,0,204,128,64,42.49963,-79.31881
New York,Dutchess,2000,365,296,55,12,2,0,0,182,67,35,41.78555,-73.74136
New York,Erie,2000,366,160,104,90,12,0,0,200,133,57,42.99813,-78.89926
New York,Essex,2000,363,267,77,18,1,0,0,195,77,42,43.9731,-74.2232
New York,Hamilton,2000,364,333,27,3,1,0,0,185,49,35,43.44957,-74.51625
New York,Jefferson,2000,257,229,22,5,1,0,0,179,51,33,44.08747,-75.97316
New York,Kings,2000,359,282,73,3,1,0,0,161,66,25,40.71961,-73.94771
New York,Monroe,2000,366,250,109,6,1,0,0,166,73,43,43.14618,-77.54817
New York,Nassau,2000,364,276,84,4,0,0,0,114,64,39,40.74316,-73.58549
New York,New York,2000,366,96,230,33,6,1,0,208,101,61,40.81976,-73.94825
New York,Niagara,2000,366,274,82,8,2,0,0,156,67,37,43.096373,-79.011447
New York,Oneida,2000,364,299,62,2,1,0,0,179,61,34,43.09892,-75.22506
New York,Onondaga,2000,366,291,66,8,1,0,0,179,64,33,43.05235,-76.05921
New York,Orange,2000,239,167,62,9,1,0,0,177,80,40,41.52375,-74.21534
New York,Putnam,2000,365,326,26,12,1,0,0,187,55,26,41.45589,-73.70977
New York,Queens,2000,366,204,147,12,2,1,0,213,79,48,40.739264,-73.817694
New York,Richmond,2000,327,204,98,15,9,1,0,214,90,41,40.58027,-74.19832
New York,Saratoga,2000,348,319,24,4,1,0,0,179,48,33,43.01209,-73.6489
New York,St. Lawrence,2000,107,92,15,0,0,0,0,74,53,26,44.965412,-74.875
New York,Steuben,2000,305,228,77,0,0,0,0,99,63,32,42.09142,-77.20978
New York,Suffolk,2000,366,248,100,13,3,2,0,216,82,42,40.82799,-73.05754
New York,Tompkins,2000,348,297,40,11,0,0,0,150,67,38,42.4006,-76.6538
New York,Wayne,2000,333,305,25,2,1,0,0,166,49,32,43.23086,-77.17136
New York,Westchester,2000,355,287,56,10,1,1,0,205,64,32,41.05192,-73.76366
North Carolina,Alexander,2000,211,94,64,48,5,0,0,182,126,58,35.9138,-81.191
North Carolina,Avery,2000,365,211,117,34,3,0,0,172,101,47,36.1058,-82.0454
North Carolina,Beaufort,2000,290,280,9,1,0,0,0,147,29,7,35.428,-76.7399
North Carolina,Buncombe,2000,260,129,110,15,6,0,0,179,93,51,35.481963,-82.509719
North Carolina,Caldwell,2000,203,97,72,31,3,0,0,164,115,51,35.9359,-81.5306
North Carolina,Carteret,2000,362,278,72,12,0,0,0,147,77,39,34.8848,-76.6203
North Carolina,Caswell,2000,262,125,95,33,9,0,0,192,115,52,36.307033,-79.467417
North Carolina,Catawba,2000,118,35,79,4,0,0,0,148,89,59,35.728889,-81.365556
North Carolina,Cumberland,2000,366,200,129,32,5,0,0,182,101,47,35.002304,-78.991692
North Carolina,Davidson,2000,114,30,81,3,0,0,0,129,84,61,35.8145,-80.2627
North Carolina,Durham,2000,364,126,201,31,6,0,0,182,103,59,36.032955,-78.904037
North Carolina,Edgecombe,2000,262,122,108,29,3,0,0,174,105,53,35.988278,-77.5843
North Carolina,Forsyth,2000,366,105,206,44,11,0,0,172,112,59,36.051805,-80.144933
North Carolina,Granville,2000,214,126,52,28,8,0,0,169,112,47,36.141111,-78.768056
North Carolina,Guilford,2000,366,116,214,28,8,0,0,185,100,59,36.109006,-79.802314
North Carolina,Haywood,2000,299,110,137,45,7,0,0,174,115,59,35.587144,-83.074156
North Carolina,Hyde,2000,53,41,12,0,0,0,0,69,57,34,35.45109,-76.207165
North Carolina,Jackson,2000,223,76,108,36,3,0,0,174,112,64,35.466767,-83.277928
North Carolina,Johnston,2000,213,118,69,24,2,0,0,197,101,50,35.59095,-78.4622
North Carolina,Lenoir,2000,263,134,108,19,2,0,0,182,93,50,35.2318,-77.5669
North Carolina,Lincoln,2000,360,237,72,38,13,0,0,197,119,40,35.438556,-81.27675
North Carolina,Macon,2000,359,271,77,9,2,0,0,156,71,42,35.0608,-83.4306
North Carolina,Martin,2000,211,118,64,28,1,0,0,159,112,49,35.81066,-76.9063
North Carolina,Mecklenburg,2000,366,86,216,44,17,3,0,222,122,64,35.281791,-80.851473
North Carolina,Mitchell,2000,120,45,70,4,1,0,0,153,87,56,35.912487,-82.062082
North Carolina,Montgomery,2000,354,202,129,22,1,0,0,159,93,46,35.2632,-79.8365
North Carolina,New Hanover,2000,366,192,145,27,2,0,0,182,97,50,34.23583,-77.9547
North Carolina,Northampton,2000,366,277,76,12,1,0,0,151,80,32,36.511708,-77.655389
North Carolina,Person,2000,214,114,73,26,1,0,0,154,105,49,36.49002,-79.058272
North Carolina,Pitt,2000,361,221,109,28,2,1,0,204,97,42,35.641276,-77.360126
North Carolina,Rockingham,2000,213,132,59,20,2,0,0,182,101,45,36.308889,-79.859167
North Carolina,Rowan,2000,214,96,65,40,13,0,0,200,133,58,35.551868,-80.395039
North Carolina,Swain,2000,261,150,106,5,0,0,0,119,74,48,35.498711,-83.310242
North Carolina,Union,2000,198,130,51,14,3,0,0,154,90,44,34.974039,-80.540622
North Carolina,Wake,2000,366,125,176,51,13,1,0,209,119,60,35.8652,-78.8197
North Carolina,Yancey,2000,185,68,88,25,4,0,0,179,115,64,35.765413,-82.264944
North Dakota,Billings,2000,366,349,17,0,0,0,0,74,48,36,46.8943,-103.37853
North Dakota,Burke,2000,365,333,30,2,0,0,0,134,45,15,48.64193,-102.4018
North Dakota,Burleigh,2000,124,117,7,0,0,0,0,70,47,27,46.825425,-100.76821
North Dakota,Cass,2000,366,334,31,1,0,0,0,101,49,33,46.933754,-96.85535
North Dakota,Dunn,2000,366,365,1,0,0,0,0,69,43,31,47.342423,-102.645864
North Dakota,McKenzie,2000,366,355,5,4,2,0,0,185,17,6,47.5812,-103.2995
North Dakota,Mercer,2000,366,331,29,5,1,0,0,153,50,34,47.400624,-101.929099
North Dakota,Oliver,2000,365,346,17,2,0,0,0,116,47,34,47.185833,-101.428056
North Dakota,Williams,2000,365,327,38,0,0,0,0,86,52,11,48.465253,-102.894086
Ohio,Adams,2000,359,298,57,4,0,0,0,119,62,27,38.79471,-83.53398
Ohio,Allen,2000,360,305,48,4,3,0,0,177,64,32,40.770944,-84.0539
Ohio,Ashtabula,2000,365,281,63,18,2,1,0,201,77,36,41.959695,-80.572808
Ohio,Athens,2000,98,53,45,0,0,0,0,93,73,45,39.442165,-81.908827
Ohio,Belmont,2000,364,220,91,47,6,0,0,200,112,39,39.9679,-80.7464
Ohio,Butler,2000,366,98,234,30,4,0,0,195,99,62,39.5327,-84.7286
Ohio,Clark,2000,365,240,109,12,3,1,0,209,84,42,39.92882,-83.80949
Ohio,Clermont,2000,366,233,102,24,7,0,0,187,97,44,39.0828,-84.1441
Ohio,Clinton,2000,214,112,80,14,7,1,0,205,105,50,39.427535,-83.788916
Ohio,Columbiana,2000,138,95,30,11,2,0,0,200,97,30,40.634688,-80.545695
Ohio,Cuyahoga,2000,366,67,241,52,6,0,0,174,110,71,41.536942,-81.458871
Ohio,Delaware,2000,214,148,55,10,1,0,0,177,84,45,40.356694,-83.063971
Ohio,Fayette,2000,358,264,73,17,3,1,0,201,87,39,39.6359,-83.2605
Ohio,Franklin,2000,366,97,241,27,1,0,0,179,93,62,40.0877,-82.959773
Ohio,Geauga,2000,213,145,52,13,3,0,0,190,97,45,41.515051,-81.249906
Ohio,Greene,2000,233,169,54,8,1,1,0,201,77,43,39.66575,-83.94268
Ohio,Hamilton,2000,366,59,239,64,4,0,0,187,113,68,39.146025,-84.538375
Ohio,Hancock,2000,50,50,0,0,0,0,0,44,35,25,41.093169,-83.423448
Ohio,Jefferson,2000,366,79,216,63,8,0,0,196,119,67,40.259475,-80.639987
Ohio,Knox,2000,214,138,60,10,5,1,0,207,93,45,40.27886,-82.679563
Ohio,Lake,2000,366,195,130,37,4,0,0,187,102,49,41.758462,-81.278129
Ohio,Lawrence,2000,366,209,135,20,2,0,0,164,93,46,38.508075,-82.659241
Ohio,Licking,2000,224,148,61,11,3,1,0,201,90,45,39.954457,-82.75892
Ohio,Lorain,2000,366,278,82,4,2,0,0,182,72,31,41.463071,-82.114261
Ohio,Lucas,2000,366,167,181,17,1,0,0,156,90,54,41.679867,-83.4785
Ohio,Madison,2000,213,124,69,16,2,2,0,203,100,48,39.78819,-83.47606
Ohio,Mahoning,2000,366,117,226,22,1,0,0,185,92,57,41.09596,-80.65847
Ohio,Medina,2000,213,156,48,7,2,0,0,182,80,43,41.0604,-81.9239
Ohio,Miami,2000,214,137,64,10,3,0,0,192,87,46,40.08502,-84.113808
Ohio,Montgomery,2000,366,96,245,23,2,0,0,192,95,62,39.755969,-84.198674
Ohio,Morgan,2000,364,292,44,27,1,0,0,200,91,17,39.63223,-81.67005
Ohio,Noble,2000,353,252,80,19,2,0,0,172,93,40,39.9428,-81.3373
Ohio,Ottawa,2000,60,60,0,0,0,0,0,44,36,22,41.494737,-83.214313
Ohio,Portage,2000,255,138,96,18,3,0,0,182,90,48,41.182466,-81.330486
Ohio,Preble,2000,233,131,92,9,1,0,0,164,84,48,39.83562,-84.720524
Ohio,Scioto,2000,366,283,79,3,1,0,0,151,68,30,38.588034,-82.834973
Ohio,Stark,2000,366,193,140,26,7,0,0,190,95,49,40.93133,-81.123519
Ohio,Summit,2000,366,87,214,62,3,0,0,185,110,68,41.079159,-81.516235
Ohio,Trumbull,2000,351,137,193,19,2,0,0,190,92,55,41.23172,-80.80116
Ohio,Warren,2000,213,142,57,10,4,0,0,200,87,45,39.42689,-84.20077
Ohio,Washington,2000,285,201,66,15,3,0,0,179,87,42,39.43147,-81.50131
Ohio,Wood,2000,211,158,45,7,1,0,0,151,74,41,41.377685,-83.611104
